articleId,departmentNo
685813018,5833
685813020,5833
685813029,5833
685814001,5833
685814002,5833
685814003,5833
685814004,5833
685814005,5833
685814006,5833
685814007,5833
685814009,5833
685814010,5833
685814012,5833
685814022,5833
685814033,5833
685814034,5833
685814035,5833
685814048,5833
685815001,5833
685815005,5833
685816001,5832
685816002,5832
685816004,5832
685816005,5832
685816006,5832
685816007,5832
685816008,5832
685816011,5832
685816013,5832
685816016,5832
685816017,5832
685816018,5832
685816019,5832
685816022,5832
685816024,5832
685816036,5832
685816037,5832
685816041,5832
685816047,5832
685816048,5832
685816049,5832
685816053,5832
685816054,5832
685844002,5963
685844004,5963
685848006,1322
685944001,1322
686031001,3527
686032005,3828
686070001,5831
686148001,1422
686242004,5767
686259001,1338
686259004,1338
686265005,7848
686265006,7848
686323001,1909
686331002,5767
686331007,5767
686415001,5832
686415002,5832
686465001,1648
686474001,1643
686496004,1543
686564013,5767
686587001,1543
686631001,1722
686631003,1722
686647001,5858
686826006,7930
686923001,1644
687016002,1660
687016004,1660
687034009,4242
687034010,4242
687034015,4242
687034023,4242
687034024,4242
687036003,1660
687036009,1660
687036010,1660
687044001,1660
687044002,1660
687151005,3944
687173001,1338
687173003,1338
687176001,1338
687176002,1338
687176003,1338
687270001,5963
687304002,3030
687310003,6565
687312001,6565
687315001,6565
687335001,1647
687338001,5883
687350002,4344
687365002,1640
687399002,5962
687411004,7648
687424001,1322
687478001,4345
687524001,1647
687524002,1647
687524004,1647
687524009,1647
687524011,1647
687524012,1647
687524013,1647
687524014,1647
687539002,1666
687539003,1666
687601001,1660
687601002,1660
687601003,1660
687602001,1660
687602007,1660
687602008,1660
687629001,1722
687635001,5832
687635002,5832
687635004,5832
687635005,5832
687635010,5832
687635017,5832
687704001,1772
687704002,1772
687704012,1772
687704019,1772
687704022,1772
687704030,1772
687704039,1772
687720002,1747
687720003,1747
687722001,1747
687856001,1773
687914001,8815
687934001,1640
687948001,1643
687948003,1643
687965001,8310
688055008,1334
688078001,4311
688105002,1773
688105003,1773
688105011,1773
688172003,1920
688209001,6546
688341001,1676
688341004,1676
688383001,3710
688411001,3080
688430004,5672
688430008,5672
688432001,1676
688463003,1676
688464001,8757
688474001,5961
688474003,5961
688537001,4242
688537004,4242
688537005,4242
688537010,4242
688537011,4242
688537012,4242
688537017,4242
688537020,4242
688537021,4242
688537026,4242
688537035,4242
688537036,4242
688548001,2950
688558001,1643
688558002,1643
688558004,1643
688558007,1643
688558008,1643
688558010,1643
688558011,1643
688558012,1643
688605002,1647
688605004,1647
688641002,1926
688658001,1676
688678001,1322
688688001,1643
688705003,8956
688728001,1334
688728003,1336
688728009,1336
688728018,1336
688728022,1336
688728023,1336
688796002,1647
688826001,3419
688873001,1515
688873002,1515
688873004,1515
688873005,1515
688873007,1515
688873009,1515
688873013,1515
688873014,1515
688873016,1515
688873021,1515
688873022,1515
689005001,4242
689009001,4242
689009002,4242
689020001,1344
689021002,4242
689022002,4242
689047001,4242
689047004,4242
689084002,8616
689107002,5831
689109001,4242
689109003,4242
689146001,6561
689365001,1543
689365005,1543
689365021,1543
689365025,1543
689365026,1543
689365027,1543
689365028,1543
689365030,1543
689365036,1543
689365040,1543
689365045,1543
689365048,1543
689365057,1543
689389001,1543
689389002,1543
689389004,1543
689389005,1543
689389006,1543
689389015,1543
689389018,1543
689389031,1543
689389032,1543
689389033,1543
689389034,1543
689389036,1543
689389047,1543
689389048,1543
689511001,1543
689513001,1543
689562001,1747
689564002,1747
689572001,1201
689594001,1202
689811001,1660
689811002,1660
689811003,1660
689814001,1660
689814002,1660
689814008,1660
689898002,4242
689955002,6512
689985001,1201
689985002,1201
690108001,5672
690108005,5672
690112002,1212
690193003,1343
690222006,1644
690229001,1644
690263001,2080
690276002,1344
690279001,2080
690478001,3090
690506001,1510
690506008,1510
690511001,4242
690511002,4242
690511004,4242
690513001,4242
690541004,1510
690565002,1612
690621001,1510
690623002,1626
690624001,1626
690624002,1626
690627004,1510
690644001,1510
690644002,1510
690707004,5848
690713007,1310
690713008,1310
690714004,1310
690779001,1334
690926002,1510
690933005,1710
690935004,1710
690936001,1710
690936004,1710
690936006,1710
690936007,1710
690936021,1710
690936023,1710
690949001,7616
690950002,7616
690962008,7616
690993001,1201
691072001,5833
691072002,5833
691162001,1510
691162003,1510
691177002,5961
691184001,1640
691252001,1522
691254007,1510
691255003,1510
691255005,1510
691268001,1941
691291001,1666
691300004,1647
691300005,1647
691418001,1244
691446005,5882
691555001,1644
691695001,3945
691695011,3945
691735008,8030
691750001,1660
691750004,1660
691757002,8030
691764006,1646
691799002,1666
691799004,1666
691799005,1666
691809006,1444
691834001,1610
691834002,1610
691834003,1610
691839001,1722
691855004,1444
691855005,1444
691855007,1444
691855012,1444
691871002,8718
691872001,1647
691872004,1647
691890001,1941
691989002,3080
691991005,1244
692002003,3080
692066002,1344
692073001,1666
692115001,3030
692115002,3030
692167001,1641
692216005,1641
692226003,1643
692226004,1643
692226008,1643
692425002,3030
692454002,3090
692555001,1660
692632001,1201
692653001,1948
692684001,4345
692687001,5828
692688001,1948
692709001,4242
692709002,4242
692721001,4242
692721002,4242
692721005,4242
692745003,1522
692745006,1522
692783005,3948
692840011,7656
692842007,7656
692844021,7656
692844026,7656
692846011,7656
692903001,2033
692930001,4242
692930003,4242
692979001,1338
693058001,3209
693060003,8718
693196001,3419
693208009,7648
693241003,6545
693242002,1626
693242003,1626
693242005,1626
693242012,1626
693242013,1626
693242015,1626
693242016,1626
693242018,1626
693242031,1626
693243001,1626
693243002,1626
693243003,1626
693243005,1626
693243009,1626
693243015,1626
693243016,1626
693243017,1626
693246001,1626
693246005,1626
693246008,1626
693246009,1626
693246011,1626
693322001,8310
693322003,8310
693337001,2950
693349001,3090
693387002,1515
693454001,8310
693456001,8316
693479001,1647
693479007,1647
693488001,6565
693493001,1338
693497001,1338
693497002,1338
693499001,1338
693510001,5783
693547002,1334
693574010,8717
693574011,8717
693575001,8717
693584002,1322
693602002,8713
693602005,8713
693612003,3030
693612004,3030
693649011,6561
693682001,4343
693697004,3209
693764002,1626
693764009,1626
693764013,1626
693764014,1626
693772001,1626
693805001,1920
693911011,1344
693913002,1241
693917001,1626
693944001,1201
693956001,1322
693956003,1322
693963001,8316
694002001,1510
694030001,3710
694061002,5262
694084001,2033
694127001,1543
694131005,8716
694131008,8716
694153001,1666
694169002,8716
694169004,8716
694169006,8716
694169010,8716
694219007,8716
694287001,1241
694298040,6564
694344001,3710
694376003,7613
694410001,3528
694458007,6557
694504001,6280
694589001,1643
694589002,1643
694589004,1643
694614001,3528
694618001,3528
694645001,4344
694645002,4344
694671001,1686
694676006,4212
694848003,1334
694848006,1334
694848008,1334
694848016,1334
694966002,5882
694966003,5882
694968001,5882
694968002,5882
694968010,5882
694995002,1909
695033001,4344
695040001,4310
695069001,3709
695069003,3709
695071001,3709
695089003,5884
695166002,4343
695166019,4343
695166032,4343
695170003,1422
695178003,7648
695195008,7648
695263003,1722
695270001,1660
695270002,1660
695292002,6281
695318002,1722
695322011,5777
695325002,5777
695332002,5672
695341001,3630
695341002,3630
695420001,3529
695449002,1644
695457003,1644
695457004,1644
695542007,1722
695542010,1722
695544001,1722
695544002,1722
695544005,1722
695545001,1722
695545002,1722
695545003,1722
695545005,1722
695581001,8316
695581002,8316
695584001,3509
695601002,1722
695627001,4344
695632001,1515
695632002,1515
695632003,1515
695632004,1515
695632005,1515
695632007,1515
695632008,1515
695632010,1515
695632011,1515
695632013,1515
695632029,1515
695632032,1515
695632035,1515
695632041,1515
695632042,1515
695632047,1515
695632048,1515
695632087,1515
695632089,1515
695632090,1515
695632100,1515
695632101,1515
695632105,1515
695632113,1515
695632115,1515
695723001,8316
695723006,8316
695737001,3509
695802003,6564
695803004,6564
695853001,3710
695853002,3710
695887003,1773
695887006,1773
696084001,1647
696125001,8559
696125003,8559
696176001,6545
696178002,6545
696202001,1610
696209001,1722
696209002,1722
696209004,1722
696209007,1722
696234002,4345
696390001,1610
696390002,1610
696390003,1610
696410001,1338
696410006,1338
696430001,8748
696430003,8748
696435001,5878
696435002,5878
696478002,1644
696502001,1920
696512002,7912
696520001,7912
696527001,1510
696527002,1510
696527006,1510
696533003,3509
696542005,1510
696545005,1641
696594005,1543
696594008,1543
696594015,1543
696594017,1543
696628001,1201
696648001,6525
696678008,1676
696729001,3946
696734002,3946
696736001,3946
696744001,1444
696787001,3946
696791001,3946
696791002,3946
696795002,3946
696795003,3946
696797001,3946
696820003,5832
696821002,2033
696840001,2033
696869004,7616
696890003,5641
696896002,6280
696911001,3090
696931001,3529
696943001,3529
696947001,7616
696947003,7616
696947012,7616
696947013,7616
696991020,7658
697027001,1212
697027004,1212
697031002,1201
697050008,1522
697050011,1522
697050012,1522
697050014,1522
697050017,1522
697050022,1522
697054003,1522
697054004,1522
697054008,1522
697054010,1522
697054014,1522
697054016,1522
697054018,1522
697054026,1522
697054027,1522
697054045,1522
697054046,1522
697054047,1522
697054051,1522
697054052,1522
697054054,1522
697054057,1522
697054088,1522
697058002,1522
697058003,1522
697058005,1522
697058009,1522
697060013,1522
697091004,1723
697091007,1723
697096017,7616
697119005,2032
697167001,1710
697177001,1747
697201001,1710
697201002,1710
697201009,1710
697246001,3080
697302002,1201
697315001,1919
697426001,3710
697489002,4344
697493001,3080
697493002,3080
697495001,3080
697506001,4344
697564001,1543
697564002,1543
697564004,1543
697564005,1543
697564006,1543
697564010,1543
697564011,1543
697564018,1543
697564019,1543
697564022,1543
697564028,1543
697564031,1543
697564033,1543
697564040,1543
697564042,1543
697564045,1543
697564046,1543
697686002,1543
697780002,1909
697813003,7648
697980001,1626
697980003,1626
697981005,1626
697985001,1626
697992001,1626
697992002,1626
697992003,1626
697992005,1626
698008005,4311
698177001,8716
698255005,4242
698258001,1640
698258003,1640
698260005,4242
698270001,1909
698272001,1636
698273001,1640
698273002,1640
698273003,1640
698273005,1640
698273008,1640
698276003,4242
698276004,4242
698276009,4242
698283001,4242
698283002,4242
698286003,4242
698286004,4242
698286007,4242
698293001,4242
698296004,1640
698302007,1640
698302016,1640
698317006,1640
698317010,1640
698324001,1640
698324006,1640
698328002,1640
698328004,1640
698328007,1640
698328009,1640
698328014,1640
698387001,1774
698387003,1774
698387013,1774
698387022,1774
698452001,2950
698459002,2950
698470005,3828
698523001,1747
698558001,6545
698577003,1722
698601002,1941
698718002,1745
698718003,1745
698776002,1201
698840001,6555
698950001,5833
698954001,1322
699072001,8716
699073004,8716
699074002,8716
699075001,4242
699075002,4242
699075005,4242
699077001,4242
699077002,4242
699077006,4242
699080001,4242
699081001,4242
699082001,4242
699082004,4242
699082006,4242
699142001,8812
699178003,1626
699178005,1626
699274003,3080
699293002,3209
699344001,1338
699344002,1338
699358001,1610
699358002,1610
699358003,1610
699361001,1338
699361004,1338
699361005,1339
699361007,1339
699423001,4242
699423003,4242
699424003,4242
699426001,4242
699426003,4242
699427001,4242
699445001,4242
699453001,4242
699453002,4242
699454002,4242
699461002,1640
699566001,3090
699580002,5656
699598004,1339
699598007,1339
699598008,1339
699601001,3529
699617001,1244
699622001,1244
699623004,1244
699623006,1244
699750001,1641
699755038,5848
699755073,5848
699787001,4091
699822001,5626
699867004,4242
699923008,5848
699923041,5848
699923068,5848
699923100,5848
699924003,5848
699924011,5848
699924030,5848
699930005,6525
699934001,3090
