articleId,productCode,prodName,graphicalAppearanceName,colourGroupName
615141002,615141,Juanos,Solid,Black
615141003,615141,Juanos,Solid,Dark Red
615141007,615141,Juanos,Solid,Green
615141010,615141,Juanos,Solid,Dark Blue
615372004,615372,Santorini Cross Bag,Solid,Black
615434002,615434,Friend Top,Solid,Black
615566001,615566,Cali Skater Denim TRS,Solid,Blue
615697002,615697,SC ENJOY shirt,Solid,Dark Blue
615726003,615726,Michaela wallet big,Solid,Light Pink
615934004,615934,Everlacing love swimsuit,Solid,Dark Green
615936002,615936,Back Everlacing love Top,Solid,Black
615939001,615939,Everlacing Love Top,Solid,Black
615941001,615941,Everlacing Love Brief,Solid,Black
615959001,615959,Skinny H.W Ankle Comet Btn,Denim,Black
615970003,615970,Brad LW BF Denim TRS,Solid,Blue
615970004,615970,Brad LW BF Denim TRS,Solid,Black
615970006,615970,Brad LW BF Denim TRS,Solid,Light Blue
615986003,615986,Timeless Xtra cheeky brazilian,Solid,Black
616049008,616049,Cool Gaetana two-pack,All over pattern,Dark Blue
616049014,616049,Cool Gaetana two-pack,All over pattern,White
616070002,616070,Merlot Wool Coat.,Solid,Light Pink
616086008,616086,Vanilla Ice Brief,Solid,Light Yellow
616088002,616088,Vanilla Ice Top,Solid,Black
616088013,616088,Vanilla Ice Top,Solid,Light Yellow
616126001,616126,TVP Jeremy jacket,Colour blocking,Dark Grey
616130002,616130,Jonna fur coat,Solid,Light Pink
616201009,616201,Naturella sweater,Solid,Light Green
616540001,616540,Flirty Flower ringpk,Solid,Gold
616598013,616598,Slim Straight 5pkt Midway,Denim,Blue
616598025,616598,Slim Straight 5pkt Midprice,Denim,Blue
616632001,616632,Miss fancy pants,Solid,Black
616635001,616635,PQ Cilla sunglasses,Melange,Light Beige
616708006,616708,Ellen Wireless (Abeline) 2pk,Melange,Dark Grey
616711005,616711,ED Baraboom cardigan,Solid,Dark Blue
616733001,616733,ED Rachel polo,Melange,Dark Grey
616835005,616835,Ninja,All over pattern,Light Blue
616849012,616849,Tokyo,All over pattern,Black
616869002,616869,Paloma straw shopper,All over pattern,Black
616920001,616920,Liza Strapless Sofia 2pk,Solid,Light Beige
616920002,616920,Liza Strapless Sofia 2pk,Solid,White
616977003,616977,AMY mitten LATE,Solid,Pink
616988001,616988,ANNA 2p magic gloves,Solid,Light Pink
617081002,617081,LOGG beanie LATE,Solid,Grey
617091002,617091,LOGG scarf LATE,Melange,Grey
617169011,617169,Frille,Solid,Black
617249010,617249,Reggie (1),Solid,Dark Blue
617249026,617249,Reggie (1),Solid,Dark Grey
617279003,617279,SULIMA jkt,Solid,Dark Blue
617280001,617280,ITALY trs,Solid,Black
617281001,617281,TWIST running jacket,Solid,Dark Blue
617322003,617322,HM+ Glans tunic,Solid,Black
617322013,617322,Glans tunic,All over pattern,Dark Beige
617386004,617386,Agneta dress,Stripe,Dark Blue
617472001,617472,Badger Fancy Dress,Sequin,Dark Blue
617534004,617534,Lova Linen v neck,Solid,Dark Blue
617534007,617534,Lova Linen v neck,Solid,Red
617534014,617534,Lova Linen v neck,Solid,Black
617534015,617534,Lova Linen v neck,Solid,Greenish Khaki
617534016,617534,Lova Linen v neck,Stripe,Dark Blue
617534018,617534,Essential Lova Linen v neck,Solid,Dark Blue
617534019,617534,Essential Lova Linen v neck,Solid,Beige
617645001,617645,CSP Kaidence Shorts,Solid,Black
617700001,617700,Ciara anorak,Glittering/Metallic,Bronze/Copper
617781002,617781,DIV Lilly dress,All over pattern,Black
617857002,617857,Sunflower maple thong,Lace,Light Pink
617919009,617919,Melody,All over pattern,Off White
617919017,617919,Melody,Solid,Black
618180001,618180,Venice Pull- on Shorts,Solid,Black
618287007,618287,Malena,All over pattern,Dark Blue
618287008,618287,Malena,All over pattern,Dark Red
618287009,618287,Malena Dress,All over pattern,Dark Blue
618287010,618287,Malena Dress,Solid,Green
618287018,618287,Malena Dress,All over pattern,Off White
618319001,618319,Mister Muscle LS,Solid,Black
618319018,618319,Mister Muscle LS,All over pattern,Dark Blue
618329005,618329,mister muscle SS,All over pattern,White
618398015,618398,Badger price,Colour blocking,Other Pink
618399005,618399,Olivia dress,Glittering/Metallic,Red
618538001,618538,SKINNY HW SUMI CROP,Solid,Black
618650001,618650,Class Emser necklace,Solid,Gold
618749001,618749,Make a move,Solid,Turquoise
618784002,618784,Late leggings,Solid,Black
618800001,618800,Leona,Solid,Black
618800006,618800,Leona,Solid,Dark Red
618800007,618800,Leona,Solid,Light Beige
618899001,618899,Sunden Joggers,Solid,Black
618899007,618899,Sunden Joggers,Contrast,Black
618942006,618942,Gigi top,Solid,Off White
619081001,619081,June strapless push bra,Solid,Black
619199001,619199,Marco scuba shoe,Stripe,Dark Blue
619229008,619229,Billy softie,Melange,Blue
619234001,619234,Inca boot,Solid,Black
619234004,619234,Inca,Solid,Dark Red
619234005,619234,Inca boot,Solid,Black
619235001,619235,Elson,Solid,Black
619235002,619235,Binibona,Solid,Yellowish Brown
619455003,619455,OC Sundae dress,Solid,Light Turquoise
619464003,619464,Lucky tee,Application/3D,Grey
619464009,619464,Lucky tee,Solid,White
619506001,619506,TEA sport socks (1),Melange,White
619538001,619538,Nils Jaquard,Jacquard,Dark Blue
619561018,619561,SUGARPUFF MUSCLE TEE,Melange,Grey
619561021,619561,SUGARPUFF MUSCLE TEE,Stripe,Dark Blue
619561025,619561,SUGARPUFF MUSCLE TEE,Colour blocking,Grey
619580001,619580,Mandy,Solid,Black
619580008,619580,Mandy,Solid,Dark Blue
619884001,619884,Vovve shorts,Solid,Black
619884018,619884,Trinny,Stripe,Dark Blue
619884019,619884,Trinny,Solid,Green
619884020,619884,Trinny,Solid,Dark Blue
620081001,620081,Tulip jumper,Jacquard,White
620081006,620081,Tulip jumper,Solid,Black
620081007,620081,Tulip jumper,Solid,Dark Blue
620081010,620081,Tulip jumper,Jacquard,Black
620083005,620083,All in sweater,Melange,Grey
620168002,620168,ULLA COLD SHOULDER,All over pattern,Blue
620168003,620168,ULLA COLD SHOULDER,Solid,White
620188001,620188,Marilyn,Solid,Black
620208002,620208,NIKE legging,Solid,Dark Blue
620208008,620208,NIKE legging,Melange,Black
620208027,620208,NIKE legging,All over pattern,Dark Blue
620208053,620208,NIKE legging,All over pattern,Dark Grey
620216017,620216,MALAGA legging (TVP),Solid,Black
620216034,620216,MALAGA legging,Metallic,Light Pink
620223001,620223,Beat denim,Denim,Light Beige
620316003,620316,Gary Tee,Treatment,Dark Blue
620377001,620377,Cosy tunic,Solid,Black
620423013,620423,MISCHA tee (1),All over pattern,Dark Blue
620425001,620425,Karin headband,Solid,Black
620425003,620425,Karin headband,Solid,Light Beige
620425015,620425,Karin headband,Solid,Greenish Khaki
620533001,620533,Skinny MC 79,Denim,Blue
620625003,620625,Peacock (1),Solid,White
620928001,620928,PIPER POLO,Solid,Black
620928003,620928,PIPER POLO,Melange,Dark Blue
620945002,620945,Papi Chulo Tie Tanga,Solid,Black
620945003,620945,Papi Chulo Tie Tanga,Solid,Dark Green
620951001,620951,Madison destroy,Denim,Dark Grey
620951002,620951,Madison destroy,Denim,Blue
620963002,620963,Papi Chulo Top,Solid,Black
620963003,620963,Papi Chulo Top,Solid,Dark Green
620963004,620963,Papi Chulo Top,Solid,White
620981002,620981,CSP Durian etno sweater,Embroidery,Black
621086002,621086,TC Sewing Kit,Solid,White
621336002,621336,PE Embla top,Solid,Light Purple
621381001,621381,Jade Trash HW Skinny Denim TRS,Solid,Light Blue
621381009,621381,Jade Trash HW Skinny Denim TRS,Solid,Light Blue
621381011,621381,Jade Denim Trash TRS,Solid,Black
621381012,621381,Jade Trash HW Skinny Denim TRS,Solid,Black
621381014,621381,Jade Trash HW Skinny Denim TRS,Solid,Dark Blue
621381016,621381,Jade Trash HW Skinny Denim TRS,Solid,Dark Grey
621381019,621381,Jade Denim HW Trash TRS,Solid,Greenish Khaki
621381021,621381,Jade Trash HW Skinny Denim TRS,Solid,Light Blue
621525003,621525,Bosco short,All over pattern,Black
621530001,621530,Tuck top,Solid,Black
621735016,621735,Pete ss poplin  (1),Solid,Black
621757003,621757,Mix tape swimsuit,Solid,Black
621759001,621759,Mix tape triangel top,Solid,Green
621759002,621759,Mix tape triangel top,Solid,Black
621760001,621760,Mix tape Cheeky brief,Solid,Green
621760008,621760,Mix tape Cheeky brief,Solid,White
621780004,621780,Zlatan sandal,Solid,Black
621829001,621829,Fresia,Stripe,Dark Blue
621915005,621915,Jupiter Sandal,Solid,Yellowish Brown
622094001,622094,Fondant SP Olympus,Lace,Black
622094002,622094,SP balconette,Lace,White
622162001,622162,Cannes,Solid,Black
622192002,622192,Mask Off,Solid,Off White
622238004,622238,Molly LS (1),Solid,Black
622238007,622238,Molly LS (1),Solid,Light Pink
622238014,622238,Molly LS (1),All over pattern,Black
622238018,622238,Molly LS (1),Solid,Red
622240001,622240,Stork SS,Solid,Dark Blue
622284001,622284,Dive in swimsuit,Solid,Light Yellow
622295001,622295,W Amanda,Denim,Dark Blue
622314001,622314,Moma,All over pattern,Black
622314011,622314,Moma,All over pattern,White
622314012,622314,Moma,All over pattern,Light Beige
622370001,622370,BRUNO PIQUE HOOD,Solid,Dark Blue
622600002,622600,California King Tanga,Solid,Black
622617002,622617,ORBIT hotpants,Colour blocking,Other Pink
622743001,622743,MARLIN tights consciuos,Solid,Black
622743004,622743,MARLIN tights consciuos,Mixed solid/pattern,Black
622744002,622744,GALAXY seamless tights,Other structure,Dark Blue
622745001,622745,SORRENTO trousers,Solid,Light Pink
622879007,622879,Smith casual sweatpants TP,Placement print,Black
622955001,622955,Carolina ankle,Solid,Black
622958003,622958,New Vega sneaker,Solid,Black
622961001,622961,BRENDA LACE UP (1),Solid,Black
622961003,622961,BRENDA LACE UP (1),Solid,Black
622962001,622962,Billie Boot,Solid,Black
622963001,622963,Hansel Boot,Solid,Black
622963003,622963,Hansel Boot,Solid,Black
622963008,622963,Hansel Boot,Solid,Black
622963013,622963,Hansel Boot,Solid,Black
622964001,622964,Martha sandal,Solid,Black
622964005,622964,Martha sandal,Solid,Pink
622966014,622966,Laura sneaker,Solid,White
622968001,622968,Betty Boot,Solid,Black
622969001,622969,Sweetheart boot,Solid,Black
622972012,622972,SPAM fancy shorts BB,Melange,Greenish Khaki
622981018,622981,Malcom 5-pkt TP,Solid,Black
623012002,623012,TP Hunter shirt,Check,Dark Blue
623012010,623012,TP Hunter shirt,Check,Red
623059003,623059,Sunflower strapless Balconette,Lace,Light Pink
623115001,623115,Joan boot,Solid,Black
623277005,623277,SCAR Tulle Dress,Placement print,Dark Blue
623284003,623284,RHINO Cord Treggings,Solid,Pink
623347003,623347,Shirt Utility Cropped,Denim,Greenish Khaki
623434012,623434,Charlie A-line,Solid,Black
623434023,623434,Charlie A-line,Solid,Dark Red
623632001,623632,Nirobi,Solid,White
623853004,623853,H-string basic scrunchy,Solid,Dark Blue
623891012,623891,ANTHEA single PJ,All over pattern,Grey
623992001,623992,Kim boot SG,Solid,Black
624063001,624063,CHLOE,Front print,Dark Blue
624063003,624063,CHLOE,Front print,Dark Red
624065001,624065,HIROKO cardigan,Solid,Light Grey
624066002,624066,BADGIS,Other pattern,Dark Blue
624066005,624066,BADGIS,Other pattern,White
624066007,624066,BADGIS,Other pattern,Dark Grey
624148003,624148,CS Tiramisu,Lace,Light Blue
624257001,624257,&DENIM+ Skinny shaping RW,Denim,Black
624257002,624257,&DENIM Skinny shaping RW,Denim,Blue
624257003,624257,&DENIM Skinny shaping RW,Denim,Dark Blue
624257006,624257,&DENIM Skinny shaping RW,Denim,White
624257009,624257,&DENIM Skinny shaping RW,Denim,Dark Blue
624257010,624257,&DENIM Skinny shaping RW,Denim,Blue
624257017,624257,&DENIM Skinny shaping RW,Denim,Dark Blue
624285001,624285,ED Cora padded,Solid,Black
624383005,624383,BOB set,Stripe,Dark Blue
624383007,624383,BOB set,Solid,Off White
624385002,624385,PUTTE overall,Other structure,Beige
624443008,624443,ALGOT LS Body 2PACK,Solid,White
624446001,624446,Wifey material,Solid,Blue
624486001,624486,Brit Baby Tee,Solid,Black
624486002,624486,Brit Baby Tee,Solid,White
624486003,624486,Brit Baby Tee,Solid,Pink
624486005,624486,Brit Baby Tee,Stripe,White
624486010,624486,Brit Baby Tee,Melange,Grey
624486012,624486,Brit Baby Tee,Solid,Dark Yellow
624486013,624486,Brit Baby Tee,Stripe,Dark Blue
624486017,624486,Brit Baby Tee,Solid,Blue
624486019,624486,Brit Baby Tee,Stripe,Red
624486059,624486,Brit Baby Tee,Stripe,Grey
624486061,624486,Brit Baby Tee,Stripe,White
624486064,624486,Brit Baby Tee,Solid,White
624486076,624486,Brit Baby Tee,Solid,Light Yellow
624632001,624632,Bengal,Solid,Grey
624632006,624632,Bengal,Solid,Yellowish Brown
624634005,624634,Amaryllis,Colour blocking,Dark Turquoise
624636001,624636,Jessie,Check,Black
624636002,624636,Jessie,Check,Beige
624638005,624638,Nori Scarf,Colour blocking,Dark Red
624658008,624658,Charlie boot,Solid,Red
624692004,624692,TVP Rhodes denim,Denim,Dark Blue
624724001,624724,TD Big Gingham,Check,Dark Red
624761002,624761,KIM cardigan (Pim qlty),Solid,Off White
624807001,624807,BEANIE JERSEY 2-PACK LATE,All over pattern,Dark Blue
624895001,624895,Patronus,Solid,Black
625027016,625027,SB Henry water resi ski jkt TP,Colour blocking,Dark Yellow
625068007,625068,SBC OWN LATE,All over pattern,Black
625075003,625075,SB Todd bomber TP,Solid,Greenish Khaki
625133002,625133,CHILLY LS T-shirt,Solid,Dark Yellow
625153006,625153,SB Daniel knitted fleeceTP,Melange,Black
625311006,625311,HONEY seamless bra,Solid,Orange
625311008,625311,HONEY seamless bra,Solid,Black
625321003,625321,SPEEDY tee conscious,Solid,Black
625321010,625321,SPEEDY tee conscious,Solid,Dark Turquoise
625343001,625343,Felix,Solid,Beige
625345002,625345,Scarlett,Solid,Black
625345004,625345,Scarlett,Solid,Off White
625358004,625358,Nova,Solid,Dark Green
625358005,625358,Nova,All over pattern,Black
625358006,625358,Nova,All over pattern,Off White
625358007,625358,Nova,Stripe,Off White
625450003,625450,ED Bloom,All over pattern,Off White
625480004,625480,Flora,Solid,Black
625482006,625482,J Ravioli,All over pattern,Dark Blue
625483002,625483,J Persilja,Stripe,White
625506008,625506,MIA FANCY,All over pattern,Grey
625518004,625518,BB Timm parka TP,Solid,Greenish Khaki
625543002,625543,BB Frans parka,Solid,Dark Blue
625548002,625548,BB Chris puff jkt TP,Solid,Black
625653011,625653,MOLLY FANCY,All over pattern,Grey
625653014,625653,MOLLY FANCY,Metallic,Other Pink
625773001,625773,Portman,Check,White
625795002,625795,Montana dress,Solid,Blue
625818001,625818,Lorentz flannel shirt,Check,Dark Red
625818004,625818,Lorentz flannel shirt,Check,Greenish Khaki
625819001,625819,J shirt,Solid,White
625819003,625819,J shirt,Stripe,White
625876010,625876,LINNÉA L/S DRESS,All over pattern,Dark Blue
625939002,625939,Cat Tee,Solid,Black
625939003,625939,Cat Tee,Solid,White
625939021,625939,Cat Tee,Stripe,Red
625939035,625939,Cat Tee,Solid,Pink
626052013,626052,BIM shirt,Check,Off White
626054001,626054,SB Lothar PU,Solid,Black
626148002,626148,Frenchy Bandeau 2p (1),Solid,Light Pink
626168001,626168,Tiffany maxi,All over pattern,Light Yellow
626263002,626263,GILDA LEGGINGS,Solid,Grey
626263003,626263,GILDA LEGGINGS,Solid,Dark Blue
626263004,626263,GILDA LEGGINGS,Solid,Dark Blue
626263031,626263,GILDA LEGGINGS,Sequin,White
626366002,626366,gaby,Solid,Dark Blue
626380002,626380,GARETH L/S,Stripe,Dark Blue
626385001,626385,rik hood shacket,Check,Red
626405005,626405,Annabel V-neck LS,Solid,Black
626415013,626415,Lexie Shirt,Check,White
626441007,626441,JLO LEGGINGS,Treatment,Dark Grey
626443003,626443,WENDY LEGGINGS,All over pattern,Black
626463002,626463,Lola dress checked,Check,Black
626581003,626581,Skinny R.W 29.99 Trash,Denim,Blue
626587003,626587,Marianne,Solid,Black
626587004,626587,Marianne,Melange,Grey
626587010,626587,Marianne,Melange,Dark Beige
626588003,626588,James Biker,Solid,Black
626588005,626588,James Biker,Solid,Yellowish Brown
626650011,626650,FLYGARE top,Front print,Grey
626704006,626704,Niclas low price jogger,Solid,Dark Blue
626813003,626813,Syrup ISW 19,All over pattern,White
626815002,626815,Almalfi ISW 20,Solid,Light Blue
626816001,626816,Dallas ISW 31,Check,Dark Blue
626816003,626816,Dallas ISW 31,Check,Dark Turquoise
626816008,626816,Dallas ISW 31,Check,Light Pink
626816009,626816,Dallas ISW 31,Check,Off White
627107001,627107,Electra dress,Solid,Black
627197001,627197,Gaby Blouse,All over pattern,Black
627262003,627262,OLIVIA DEAL SWEATER,Application/3D,Light Pink
627296001,627296,Kourtney crochet dress,Lace,Light Turquoise
627342002,627342,Kim Jumpsuit,Solid,Black
627379002,627379,CSP Maple Cable,Stripe,White
627563006,627563,HOLMES fancy,Treatment,Dark Red
627563007,627563,HOLMES fancy (1),Solid,Black
627760004,627760,SAGE fur vest,Solid,Off White
627769006,627769,ELAINE parka,Solid,Greenish Khaki
627769009,627769,ELAINE parka,Solid,Dark Grey
628331011,628331,HARLEY 2 p,All over pattern,Light Grey
628425001,628425,Helena Tank 2PACK,Solid,White
628499002,628499,TP Paddington Sweater,Stripe,Green
628499005,628499,TP Paddington Sweater,Stripe,Red
628568001,628568,Peggy Padded Jacket,Solid,Black
628593001,628593,ACE jkt,All over pattern,Dark Grey
628608001,628608,AMBER vest set,Check,Dark Red
628631007,628631,Blake Slim LInen Blz,Melange,Dark Blue
628642006,628642,Blake Slim fit trs,Melange,Dark Blue
628642009,628642,Blake Slim fit trs,Melange,Beige
628785001,628785,Clarence padded wire,Lace,Black
628788001,628788,50 Cent Padded wire,Lace,Light Orange
628788008,628788,50 Cent Padded wire,Lace,Dark Red
628813002,628813,Clarence hipster (1),Lace,Black
628813003,628813,Clarence bottom,Lace,Pink
628813010,628813,Clarence hipster (1),Lace,Light Red
628813012,628813,Clarence hipster (1),Lace,Dark Blue
628816001,628816,Pepper push,Solid,White
628816003,628816,Pepper push,Solid,Light Blue
628838008,628838,Skinny 5pkt (1),Denim,Dark Blue
628924001,628924,CHLOE,Embroidery,White
628927002,628927,OLIVIA BOHO,All over pattern,White
